Id,Name,CountryBredId,ColorId,IsEnabled,CreatedAt
19571976,LE LEVANSTELL,,,1,2020-09-15 06:25:44
19573016,SOUND TRACK,,8.0,1,2020-09-15 06:25:44
19573036,JOHN WILLIAMS,,1.0,1,2020-09-15 06:25:44
19573056,PERSIAN GOLD,,1.0,1,2020-09-15 06:25:44
19573076,MARTIAL,,,1,2020-09-15 06:25:44
19573112,PIAVE,,1.0,1,2020-09-15 06:25:44
19573132,SUNNY WAY,,1.0,1,2020-09-15 06:25:44
19573152,ST. PADDY,,,1,2020-09-15 06:25:44
19573172,WINTER PARK,,1.0,1,2020-09-15 06:25:44
19573192,RUN FOR NURSE,,1.0,1,2020-09-15 06:25:44
19573218,KING'S TROOP,,,1,2020-09-15 06:25:44
19573238,WESTERN SKY II,,8.0,1,2020-09-15 06:25:44
19573278,VIENNA,,,1,2020-09-15 06:25:44
19580013,INDIAN LAD II,,,1,2020-09-15 06:25:44
19580033,GUINEA GOLD,,8.0,1,2020-09-15 06:25:44
19580053,CONCORDANT,,8.0,1,2020-09-15 06:25:44
19580073,CRAZY KID,,8.0,1,2020-09-15 06:25:44
19580093,WOODEN NICKEL,,1.0,1,2020-09-15 06:25:44
19580119,SALMON KING,,8.0,1,2020-09-15 06:25:44
19580139,LAUSO,,1.0,1,2020-09-15 06:25:44
19580159,DEAR SIR,,,1,2020-09-15 06:25:44
19580179,AMBIOPOISE,,,1,2020-09-15 06:25:44
19580199,YOUR ALIBHAI,,1.0,1,2020-09-15 06:25:44
19580215,THE AXE,,9.0,1,2020-09-15 06:25:44
19580477,ENTANGLEMENT,,,1,2020-09-15 06:25:44
19580736,WAYS AND MEANS,,1.0,1,2020-09-15 06:25:44
19580755,HENRY THE SEVENTH,,,1,2020-09-15 06:25:44
19580811,DUAL,,,1,2020-09-15 06:25:44
19581272,PARDAO,,,1,2020-09-15 06:25:44
19581550,KLONDYKE BILL,,,1,2020-09-15 06:25:44
19581732,TYPHOON,,,1,2020-09-15 06:25:44
19581818,EMERSON,,,1,2020-09-15 06:25:44
19581898,CHARABANC,,,1,2020-09-15 06:25:44
19581914,HAIL TO REASON,,,1,2020-09-15 06:25:44
19581934,THE AXE II,,8.0,1,2020-09-15 06:25:44
19581954,PSIDIUM,,,1,2020-09-15 06:25:44
19581994,RIGHT REASON,,,1,2020-09-15 06:25:44
19583014,CROZIER,,1.0,1,2020-09-15 06:25:44
19583034,BOLINAS BOY,,1.0,1,2020-09-15 06:25:44
19583054,OLDEN TIMES,,1.0,1,2020-09-15 06:25:44
19583074,NASHUA BLUE,,1.0,1,2020-09-15 06:25:44
19583094,HE'S A PISTOL,,1.0,1,2020-09-15 06:25:44
19583110,ELCO,,,1,2020-09-15 06:25:44
19583130,MISTY DAY,,,1,2020-09-15 06:25:44
19588412,PELHAM,,8.0,1,2020-09-15 06:25:44
19590011,SPARROW PIE,,1.0,1,2020-09-15 06:25:44
19590031,STAPLETON GREY,,9.0,1,2020-09-15 06:25:44
19590051,CHEVALIER,,9.0,1,2020-09-15 06:25:44
19590071,PYRACANTHUS,,1.0,1,2020-09-15 06:25:44
19590091,SIR GAYLORD,,,1,2020-09-15 06:25:44
19590117,SIR RIBOT,,1.0,1,2020-09-15 06:25:44
19590137,HARD ROCK MAN,,8.0,1,2020-09-15 06:25:44
19590157,SPACE KING,,1.0,1,2020-09-15 06:25:44
19590197,ENCORE FER,,,1,2020-09-15 06:25:44
19590273,IDLE HOUR,,1.0,1,2020-09-15 06:25:44
19590293,GREEN TICKET,,1.0,1,2020-09-15 06:25:44
19590319,FORTINO,,9.0,1,2020-09-15 06:25:44
19590339,ADMIRALS VOYAGE,,,1,2020-09-15 06:25:44
19590359,EL GALLO,,,1,2020-09-15 06:25:44
19590379,JAIPUR (USA),,8.0,1,2020-09-15 06:25:44
19590418,TUMBLE TURBIE,,1.0,1,2020-09-15 06:25:44
19590511,REBEL DATE,,,1,2020-09-15 06:25:44
19590677,NASHMONT,,,1,2020-09-15 06:25:44
19590793,MIRALGO,,,1,2020-09-15 06:25:44
19590899,REMAINDER,,,1,2020-09-15 06:25:44
19590935,GAZPACHO,,1.0,1,2020-09-15 06:25:44
19590975,SOVEREIGN LORD,,,1,2020-09-15 06:25:44
19591018,HARKAWAY,,,1,2020-09-15 06:25:44
19591058,SECOND SON II,,9.0,1,2020-09-15 06:25:44
19591117,ASSURANCE,,,1,2020-09-15 06:25:44
19591157,CRESCENDO,,,1,2020-09-15 06:25:44
19591210,PRINCIPAL,,,1,2020-09-15 06:25:44
19591376,ROMAN LINE,,,1,2020-09-15 06:25:44
19591538,SIRIUS,,,1,2020-09-15 06:25:44
19591598,SEMINOLE II,,,1,2020-09-15 06:25:44
19591856,SOUEIDA,,,1,2020-09-15 06:25:44
19591952,KING'S LEAP,,,1,2020-09-15 06:25:44
19591972,JOBBER BILL,,,1,2020-09-15 06:25:44
19592111,BALACLAVA,,,1,2020-09-15 06:25:44
19593012,SAIDAM,,1.0,1,2020-09-15 06:25:44
19593032,BOUNDING MAIN,,,1,2020-09-15 06:25:44
19593052,TIMES ROMAN,,1.0,1,2020-09-15 06:25:44
19593072,SECOND SON,,,1,2020-09-15 06:25:44
19593092,SAUMAREZ,,1.0,1,2020-09-15 06:25:44
19593138,ROYAL WALSH,,,1,2020-09-15 06:25:44
19593158,SILVER CLOUD,,8.0,1,2020-09-15 06:25:44
19593178,DEDIMOUD,,1.0,1,2020-09-15 06:25:44
19593198,HAPPY NASRULLAH,,8.0,1,2020-09-15 06:25:44
19593214,SONGEDOR,,1.0,1,2020-09-15 06:25:44
19593234,COMPENSATION,,,1,2020-09-15 06:25:44
19593254,I'M FOR MORE,,1.0,1,2020-09-15 06:25:44
19593274,DACOS ROMAN,,,1,2020-09-15 06:25:44
19593294,REBELLIOUS,,8.0,1,2020-09-15 06:25:44
19593310,LARKSPUR,,8.0,1,2020-09-15 06:25:44
19598299,HIGHLAND FLING,,1.0,1,2020-09-15 06:25:44
19598451,STEVWARD,,,1,2020-09-15 06:25:44
19600018,ZALEUCUS,,1.0,1,2020-09-15 06:25:44
19600038,STEVE VALENTI,,1.0,1,2020-09-15 06:25:44
19600058,FRANKIE'S NOD,,1.0,1,2020-09-15 06:25:44
19600078,CATULLUS,,,1,2020-09-15 06:25:44
19600098,LEMON TWIST,,,1,2020-09-15 06:25:44
19600114,RIGHT PROUD,,1.0,1,2020-09-15 06:25:44
19600134,NIGHT & DAY II,,8.0,1,2020-09-15 06:25:44
19600154,NASRAM,,,1,2020-09-15 06:25:44
19600174,CHATEAUGAY,,8.0,1,2020-09-15 06:25:44
19600210,AMBER,,,1,2020-09-15 06:25:44
19600230,BOLD COMMANDER,,1.0,1,2020-09-15 06:25:44
19600250,TOM CAT (USA),,9.0,1,2020-09-15 06:25:44
19600270,AIR SPIN,,,1,2020-09-15 06:25:44
19600290,TUDOR GREY,,9.0,1,2020-09-15 06:25:44
19600396,O'CALAWAY,,,1,2020-09-15 06:25:44
19600432,PAN JOHN,,,1,2020-09-15 06:25:44
19600452,TARQUOGAN,,,1,2020-09-15 06:25:44
19600518,CROCKET,,,1,2020-09-15 06:25:44
19600538,KANDAHAR,,,1,2020-09-15 06:25:44
19600578,QUEEN'S HUSSAR,,,1,2020-09-15 06:25:44
19600598,ROYAL ASCOT,,,1,2020-09-15 06:25:44
19600634,OUTING CLASS,,1.0,1,2020-09-15 06:25:44
19600694,DAVIS II,,,1,2020-09-15 06:25:44
19600730,HABITAT,,,1,2020-09-15 06:25:44
19600750,TROPICAL BREEZE,,,1,2020-09-15 06:25:44
19600770,WHISTLING WIND,,8.0,1,2020-09-15 06:25:44
19600790,DANCING DERVISH,,,1,2020-09-15 06:25:44
19600836,LINACRE,,,1,2020-09-15 06:25:44
19600876,SAMMY DAVIS,,,1,2020-09-15 06:25:44
19600912,TOP GALLANT,,1.0,1,2020-09-15 06:25:44
19600932,NEVER BEND,,8.0,1,2020-09-15 06:25:44
19600972,CREWMAN,,1.0,1,2020-09-15 06:25:44
19601359,PAGO PAGO,,1.0,1,2020-09-15 06:25:44
19601495,WITHOUT FAIL,,,1,2020-09-15 06:25:44
19601753,FARNSWORTH,,8.0,1,2020-09-15 06:25:44
19601777,BALLYDON,,1.0,1,2020-09-15 06:25:44
19601999,BOLD TIM,,,1,2020-09-15 06:25:44
19602038,NO ROBBERY,,,1,2020-09-15 06:25:44
19602356,CITY LINE,,,1,2020-09-15 06:25:44
19602552,FINAL RULING,,,1,2020-09-15 06:25:44
19602698,RESTLESS NATIVE,,,1,2020-09-15 06:25:44
19602936,NICK OF TIME,,,1,2020-09-15 06:25:44
19610016,FULL WELL,,1.0,1,2020-09-15 06:25:44
19610036,UNIVERSAL,,1.0,1,2020-09-15 06:25:44
19610056,RED DEAMON,,1.0,1,2020-09-15 06:25:44
19610076,CHIEFTAIN,,1.0,1,2020-09-15 06:25:44
19610096,LE FABULEUX,,1.0,1,2020-09-15 06:25:44
19610112,TAKAWALK II,,,1,2020-09-15 06:25:44
19610132,NORTHERN DANCER,,1.0,1,2020-09-15 06:25:44
19610152,BREAKSPEAR II,,,1,2020-09-15 06:25:44
19610172,NATIVE RYTHM,,1.0,1,2020-09-15 06:25:44
19610192,LT. STEVENS,,1.0,1,2020-09-15 06:25:44
19610218,CLEM PAC,,1.0,1,2020-09-15 06:25:44
19610238,GOLDHILL,,,1,2020-09-15 06:25:44
19610258,AMPOSE,,,1,2020-09-15 06:25:44
19610278,QUISLING,,9.0,1,2020-09-15 06:25:44
19610298,GENTLE ART,,,1,2020-09-15 06:25:44
19610314,ABERDEEN,,1.0,1,2020-09-15 06:25:44
19610334,RUNNYMEDE,,8.0,1,2020-09-15 06:25:44
19610354,BALDRIC,,,1,2020-09-15 06:25:44
19610374,GALLANT ROMEO,,8.0,1,2020-09-15 06:25:44
19610394,PIA STAR,,1.0,1,2020-09-15 06:25:44
19610410,O'BIBI,,,1,2020-09-15 06:25:44
19610470,FABERGE 11,,1.0,1,2020-09-15 06:25:44
19610612,RASPERRY ICE,,,1,2020-09-15 06:25:44
19610632,BUPERS,,,1,2020-09-15 06:25:44
19610718,IRBY B,,,1,2020-09-15 06:25:44
19610874,ACER,,,1,2020-09-15 06:25:44
19610990,PRINCE ALIBHAI,,,1,2020-09-15 06:25:44
19611177,RAISE A NATIVE,,8.0,1,2020-09-15 06:25:44
19611273,MENACE,,,1,2020-09-15 06:25:44
19611715,MORE SO,,,1,2020-09-15 06:25:44
19611733,SPEAK EASY,,8.0,1,2020-09-15 06:25:44
19611811,CHRISTMAS CAROL,,,1,2020-09-15 06:25:44
19620014,CLOSE CALL,,8.0,1,2020-09-15 06:25:44
19620034,WARIAN RELIC,,8.0,1,2020-09-15 06:25:44
19620054,FIRE ROCKET,,,1,2020-09-15 06:25:44
19620074,MIMADO II,,,1,2020-09-15 06:25:44
19620110,TOM ROLFE,,8.0,1,2020-09-15 06:25:44
19620130,VICTORIAN ERA,,8.0,1,2020-09-15 06:25:44
19620170,HAIL TO ALL,,1.0,1,2020-09-15 06:25:44
19620190,SADAIR,,,1,2020-09-15 06:25:44
19620216,FOOL'S PAINT,,9.0,1,2020-09-15 06:25:44
19620236,RICHMOND GRAYS,,1.0,1,2020-09-15 06:25:44
19620256,KILSO,,1.0,1,2020-09-15 06:25:44
19620276,CORNISH PRINCE,,,1,2020-09-15 06:25:44
19620296,ISLE OF GREECE,,,1,2020-09-15 06:25:44
19620312,RIOT ACT II (USA),,8.0,1,2020-09-15 06:25:44
19620332,RUMPELSTILTSKIN,,,1,2020-09-15 06:25:44
19620372,BOLD BIDDER,,1.0,1,2020-09-15 06:25:44
19620392,O'HARA,,,1,2020-09-15 06:25:44
19620418,MEADOW COURT,,,1,2020-09-15 06:25:44
19620438,BLUE FOR BOYS,,9.0,1,2020-09-15 06:25:44
19620478,HIGHLAND MELODY,,,1,2020-09-15 06:25:44
19620498,LOOM,,,1,2020-09-15 06:25:44
19620514,JACINTO,,,1,2020-09-15 06:25:44
19620534,SUPER SAM,,,1,2020-09-15 06:25:44
19620554,TURN TO REASON,,,1,2020-09-15 06:25:44
19620574,HOIST BAR,,,1,2020-09-15 06:25:44
19620594,GULF PEARL,,,1,2020-09-15 06:25:44
19620610,SAYFAR,,,1,2020-09-15 06:25:44
19620630,BIG ROCK CANDY,,1.0,1,2020-09-15 06:25:44
19620776,HARDICANUTE,,,1,2020-09-15 06:25:44
19620812,BOOMALONG,,1.0,1,2020-09-15 06:25:44
19620827,COUNT BROOK,,1.0,1,2020-09-15 06:25:44
19620872,MARIBEAU,,1.0,1,2020-09-15 06:25:44
19620892,TYCOON II,,8.0,1,2020-09-15 06:25:44
19620938,NATIVE CHARGER,,,1,2020-09-15 06:25:44
19620958,SELARI,,,1,2020-09-15 06:25:44
19621379,GREY DAWN II,,1.0,1,2020-09-15 06:25:44
19621551,BLUE MIST,,,1,2020-09-15 06:25:44
19628378,NASHARCO,,8.0,1,2020-09-15 06:25:44
19630012,REBEL BROTHER,,8.0,1,2020-09-15 06:25:44
19630032,JET CRUSADER,,,1,2020-09-15 06:25:44
19630052,CHIMIN,,9.0,1,2020-09-15 06:25:44
19630072,ADVOCATOR,,1.0,1,2020-09-15 06:25:44
19630092,ELOGIO,,,1,2020-09-15 06:25:44
19630118,POKER,,1.0,1,2020-09-15 06:25:44
19630138,FORLI,,8.0,1,2020-09-15 06:25:44
19630158,RAMSINGA,,1.0,1,2020-09-15 06:25:44
19630178,SPRING DOUBLE,,,1,2020-09-15 06:25:44
19630198,PRETENSE,,,1,2020-09-15 06:25:44
19630214,TESCO BOY,,1.0,1,2020-09-15 06:25:44
19630234,AFORETHOUGHT,,1.0,1,2020-09-15 06:25:44
19630254,TINSLEY,,1.0,1,2020-09-15 06:25:44
19630274,WATERGATE,,8.0,1,2020-09-15 06:25:44
19630294,BUCK PASSER,,,1,2020-09-15 06:25:44
19630310,IRISH RULER,,1.0,1,2020-09-15 06:25:44
19630350,GRAUSTARK,,8.0,1,2020-09-15 06:25:44
19630370,BUSTED,,1.0,1,2020-09-15 06:25:44
19630390,PRETENDRE,,,1,2020-09-15 06:25:44
19630456,TRACKER,,8.0,1,2020-09-15 06:25:44
19630476,LONG WINDED,,,1,2020-09-15 06:25:44
19630496,MOONY'S BOY,,1.0,1,2020-09-15 06:25:44
19630552,BUCKPASSER,,1.0,1,2020-09-15 06:25:44
19630572,IMPRESSIVE,,,1,2020-09-15 06:25:44
19630618,PARDALLO,,,1,2020-09-15 06:25:44
19630638,BOLD COMBATANT,,1.0,1,2020-09-15 06:25:44
19630734,PAVEH,,,1,2020-09-15 06:25:44
19630794,BOLDNESIAN,,1.0,1,2020-09-15 06:25:44
19630890,GUNMAN,,,1,2020-09-15 06:25:44
19630956,SILVER SHARK,,,1,2020-09-15 06:25:44
19631231,LEANANT,,,1,2020-09-15 06:25:44
19631271,NELCIUS,,,1,2020-09-15 06:25:44
19631435,BOLD HEMP,,,1,2020-09-15 06:25:44
19631933,ABE'S HOPE,,,1,2020-09-15 06:25:44
19631955,HOSPITALITY,,1.0,1,2020-09-15 06:25:44
19632016,BLUERULLAH,,,1,2020-09-15 06:25:44
19632336,TANEB,,1.0,1,2020-09-15 06:25:44
19632632,DAVID JACK,,,1,2020-09-15 06:25:44
19632798,EXCEEDINGLY,,,1,2020-09-15 06:25:44
19640010,BAGDAD,,1.0,1,2020-09-15 06:25:44
19640030,CHIEF MINISTER,,8.0,1,2020-09-15 06:25:44
19640050,WELSH CHOIR,,,1,2020-09-15 06:25:44
19640070,HOLIDAY KING,,8.0,1,2020-09-15 06:25:44
19640090,PEACE PIPE,,1.0,1,2020-09-15 06:25:44
19640116,SUBTLE ADVOCATE,,9.0,1,2020-09-15 06:25:44
19640136,BOLD HOUR,,1.0,1,2020-09-15 06:25:44
19640156,IN REALITY,,1.0,1,2020-09-15 06:25:44
19640176,VALIANT DANCER,,1.0,1,2020-09-15 06:25:44
19640196,BILL DANDY,,,1,2020-09-15 06:25:44
19640212,NEHOC'S BULLET,,,1,2020-09-15 06:25:44
19640232,BRIGHT FLAME,,1.0,1,2020-09-15 06:25:44
19640252,CREATION,,,1,2020-09-15 06:25:44
19640272,SOLO LANDING,,,1,2020-09-15 06:25:44
19640292,RISING MARKET,,,1,2020-09-15 06:25:44
19640318,ASK THE FARE,,,1,2020-09-15 06:25:44
19640358,PROUD CLARION,,8.0,1,2020-09-15 06:25:44
19640378,DAMASCUS,,,1,2020-09-15 06:25:44
19640398,ST. CHAD,,,1,2020-09-15 06:25:44
19640434,HAWAII,,1.0,1,2020-09-15 06:25:44
19640454,PETRONE,,1.0,1,2020-09-15 06:25:44
19640474,INFO,,8.0,1,2020-09-15 06:25:44
19640494,BEST EXAMPLE,,,1,2020-09-15 06:25:44
19640510,SAIL ON-SAIL ON,,8.0,1,2020-09-15 06:25:44
19640530,BOLD LAD,,1.0,1,2020-09-15 06:25:44
19640550,CRACK SHOT,,,1,2020-09-15 06:25:44
19640570,BEQUE,,1.0,1,2020-09-15 06:25:44
19640590,SIGNA INFESTA,,,1,2020-09-15 06:25:44
19640616,AGLOJO,,,1,2020-09-15 06:25:44
19640636,OWEN ANTHONY,,,1,2020-09-15 06:25:44
19640656,HENRY HIGGINS,,8.0,1,2020-09-15 06:25:44
19640696,DR. FAGER,,8.0,1,2020-09-15 06:25:44
19640712,MANIFESTO,,1.0,1,2020-09-15 06:25:44
19640732,JEAN-PIERRE,,8.0,1,2020-09-15 06:25:44
19640792,MINNISOTA MAC,,,1,2020-09-15 06:25:44
19640858,DIPLOMAT WAY,,1.0,1,2020-09-15 06:25:44
19640914,REFLECTED GLORY,,,1,2020-09-15 06:25:44
19640934,ROYAL INTENT,,1.0,1,2020-09-15 06:25:44
19640954,NICOIS,,,1,2020-09-15 06:25:44
19640994,VENETIAN JESTER,,8.0,1,2020-09-15 06:25:44
19641471,MAJETTA,,,1,2020-09-15 06:25:44
19641859,GAYLORD'S FEATHER,,1.0,1,2020-09-15 06:25:44
19641911,L'MAX,,8.0,1,2020-09-15 06:25:44
19642290,RUKEN,,,1,2020-09-15 06:25:44
19642332,LEXICON,,,1,2020-09-15 06:25:44
19648172,BOLD AMBITION,,,1,2020-09-15 06:25:44
19650018,OBERON,,9.0,1,2020-09-15 06:25:44
19650038,BLUSTEROUS,,1.0,1,2020-09-15 06:25:44
19650058,ST. JUDE II,,8.0,1,2020-09-15 06:25:44
19650078,COUNT MONTROSE,,1.0,1,2020-09-15 06:25:44
19650098,GALLANT,,1.0,1,2020-09-15 06:25:44
19650114,NOBLE SIR,,8.0,1,2020-09-15 06:25:44
19650134,ATOPOLIS,,1.0,1,2020-09-15 06:25:44
19650154,JATULLAH,,,1,2020-09-15 06:25:44
19650174,BILL BOJANGLE,,8.0,1,2020-09-15 06:25:44
19650194,JIG TIME,,9.0,1,2020-09-15 06:25:44
19650210,SAN'S BLAQUE,,1.0,1,2020-09-15 06:25:44
19650230,SHY NATIVE,,9.0,1,2020-09-15 06:25:44
19650250,WHAT A PLEASURE,,8.0,1,2020-09-15 06:25:44
19650270,STRATE STUFF,,8.0,1,2020-09-15 06:25:44
19650290,VAGUELY NOBLE,,1.0,1,2020-09-15 06:25:44
19650316,DANCER'S IMAGE,,9.0,1,2020-09-15 06:25:44
19650336,T.V. COMMERCIAL,,1.0,1,2020-09-15 06:25:44
19650356,VILLAMOR,,8.0,1,2020-09-15 06:25:44
19650376,ROYAL CONSORT,,1.0,1,2020-09-15 06:25:45
19650396,VITRIOLIC,,1.0,1,2020-09-15 06:25:45
19650412,LORD GAYLE,,,1,2020-09-15 06:25:45
19650432,FLEET SWOON,,1.0,1,2020-09-15 06:25:45
19650472,AVEC FINESSE,,9.0,1,2020-09-15 06:25:45
19650492,NOBEL COMMANDER,,,1,2020-09-15 06:25:45
19650538,PALACE RULER,,,1,2020-09-15 06:25:45
19650558,STAGE DOOR JOHNNY,,8.0,1,2020-09-15 06:25:45
19650578,RIBOLINI,,1.0,1,2020-09-15 06:25:45
19650598,SIR IVOR,,,1,2020-09-15 06:25:45
19650614,VERBATIM,,,1,2020-09-15 06:25:45
19650634,KASKASKIA,,,1,2020-09-15 06:25:45
19650654,HOIST SAIL,,,1,2020-09-15 06:25:45
19650674,IRON RULER,,9.0,1,2020-09-15 06:25:45
19650694,LUTHIER,,,1,2020-09-15 06:25:45
19650816,DEWAN,,1.0,1,2020-09-15 06:25:45
19650856,FREE GALLANT,,,1,2020-09-15 06:25:45
19650896,NO MYTH,,1.0,1,2020-09-15 06:25:45
19650912,HIGHBORN,,,1,2020-09-15 06:25:45
19650972,HAIL THE PRINCE,,1.0,1,2020-09-15 06:25:45
19650992,JIMMY REPPIN,,1.0,1,2020-09-15 06:25:45
19651051,BOLD FAVORITE,,,1,2020-09-15 06:25:45
19651253,BOLD NATIVE (USA),,1.0,1,2020-09-15 06:25:45
19651293,OCEAN BAR,,,1,2020-09-15 06:25:45
19651515,EXCLUSIVE NATIVE,,8.0,1,2020-09-15 06:25:45
19651535,NODOUBLE,,1.0,1,2020-09-15 06:25:45
19651717,PLAYER BOY,,8.0,1,2020-09-15 06:25:45
19652134,TAMPA TROUBLE,,8.0,1,2020-09-15 06:25:45
19652194,FIGONERO,,8.0,1,2020-09-15 06:25:45
19652214,FUNNY FELLOW,,8.0,1,2020-09-15 06:25:45
19652456,CORTEZ II,,,1,2020-09-15 06:25:45
19652552,SOUND OF MUSIC,,,1,2020-09-15 06:25:45
19652734,ZEDDAAN,,9.0,1,2020-09-15 06:25:45
19660016,TUDOR HARMONY,,1.0,1,2020-09-15 06:25:45
19660036,QUALITEX,,1.0,1,2020-09-15 06:25:45
19660056,TUDOR RHAPSODY,,,1,2020-09-15 06:25:45
19660076,BEST REASON,,,1,2020-09-15 06:25:45
19660096,HOLY MOSES,,8.0,1,2020-09-15 06:25:45
19660112,LONDESBOROUGH BOY,,8.0,1,2020-09-15 06:25:45
19660132,CHRISTMAS STAR,,1.0,1,2020-09-15 06:25:45
19660152,MABSOOT,,,1,2020-09-15 06:25:45
19660172,JUNGLE SAVAGE,,1.0,1,2020-09-15 06:25:45
19660192,NIGHT INVADER,,8.0,1,2020-09-15 06:25:45
19660258,ACK ACK,,1.0,1,2020-09-15 06:25:45
19660298,GLADWIN,,1.0,1,2020-09-15 06:25:45
19660334,JAMMED RED,,1.0,1,2020-09-15 06:25:45
19660354,HANDSOME KID,,1.0,1,2020-09-15 06:25:45
19660374,AIRLINER,,1.0,1,2020-09-15 06:25:45
19660410,HEAT OF BATTLE,,8.0,1,2020-09-15 06:25:45
19660450,ROSE ARGENT,,,1,2020-09-15 06:25:45
19660470,GOLD KEY,,1.0,1,2020-09-15 06:25:45
19660490,HYDROLOGIST,,,1,2020-09-15 06:25:45
19660516,TELL,,1.0,1,2020-09-15 06:25:45
19660556,BUSHIDO,,,1,2020-09-15 06:25:45
19660576,ARTS AND LETTERS,,8.0,1,2020-09-15 06:25:45
19660652,KING EMPEROR,,1.0,1,2020-09-15 06:25:45
19660672,VICEREGAL,,1.0,1,2020-09-15 06:25:45
19660692,MAJESTIC PRINCE,,1.0,1,2020-09-15 06:25:45
19660738,PEACE CORPS,,1.0,1,2020-09-15 06:25:45
19660778,SNOW SPORTING,,8.0,1,2020-09-15 06:25:45
19660814,DRONE,,9.0,1,2020-09-15 06:25:45
19660834,BEST TURN,,,1,2020-09-15 06:25:45
19660854,PRACTICANTE,,1.0,1,2020-09-15 06:25:45
19660874,MR. LEADER,,1.0,1,2020-09-15 06:25:45
19660894,RIGHT COMBINATION,,,1,2020-09-15 06:25:45
19660930,BERKLEY PRINCE,,8.0,1,2020-09-15 06:25:45
19660950,HABITAT,,1.0,1,2020-09-15 06:25:45
19660990,BUTTON HOLE,,,1,2020-09-15 06:25:45
19661013,ROYAL SAXON,,,1,2020-09-15 06:25:45
19661199,SICA DAN,,,1,2020-09-15 06:25:45
19661255,HOTFOOT,,,1,2020-09-15 06:25:45
19661311,PRIME FOOL,,,1,2020-09-15 06:25:45
19661593,AL HATTAB,,,1,2020-09-15 06:25:45
19661755,BIG BONUS,,,1,2020-09-15 06:25:45
19662230,DARYL'S JOY,,1.0,1,2020-09-15 06:25:45
19662838,LASER LIGHT,,8.0,1,2020-09-15 06:25:45
19668198,BOLDWOOD,,,1,2020-09-15 06:25:45
19668274,DIKE,,8.0,1,2020-09-15 06:25:45
19668294,GAUDY NIGHT,,9.0,1,2020-09-15 06:25:45
19668330,DISTINCTIVE,,,1,2020-09-15 06:25:45
19670014,ELEMENT,,8.0,1,2020-09-15 06:25:45
19670034,WHISTLING PALM,,8.0,1,2020-09-15 06:25:45
19670054,EVENING MIST,,1.0,1,2020-09-15 06:25:45
19670074,ASTRONAUT,,1.0,1,2020-09-15 06:25:45
19670094,DUCK DANCE,,8.0,1,2020-09-15 06:25:45
19670130,VICE REGENT,,8.0,1,2020-09-15 06:25:45
19670150,MICKEY MCGUIRE,,,1,2020-09-15 06:25:45
19670170,IRISH CASTLE,,1.0,1,2020-09-15 06:25:45
19670216,FLYING BRICK,,,1,2020-09-15 06:25:45
19670276,INSUBORDINATION,,8.0,1,2020-09-15 06:25:45
19670312,PENNY OPERA II,,1.0,1,2020-09-15 06:25:45
19670332,JACKAL,,,1,2020-09-15 06:25:45
19670352,JUDGABLE,,,1,2020-09-15 06:25:45
19670498,NORTHERN COUNT,,,1,2020-09-15 06:25:45
19670514,KING'S MANTLE,,,1,2020-09-15 06:25:45
19670594,ILLINOIS,,1.0,1,2020-09-15 06:25:45
19670650,ESTIMATOR DAVE,,1.0,1,2020-09-15 06:25:45
19670776,SILENT SCREEN,,8.0,1,2020-09-15 06:25:45
19670796,DUST COMMANDER,,8.0,1,2020-09-15 06:25:45
19670832,JERRY CROW,,,1,2020-09-15 06:25:45
19670852,CERF VOLANT,,,1,2020-09-15 06:25:45
19670918,HIGH ECHLON,,,1,2020-09-15 06:25:45
19670938,NASKRA,,1.0,1,2020-09-15 06:25:45
19670958,TWICE WORTHY,,1.0,1,2020-09-15 06:25:45
19670978,THE PRUNER,,1.0,1,2020-09-15 06:25:45
19670998,SASSAFRAS,,1.0,1,2020-09-15 06:25:45
19671011,NATIVE ROYALTY,,1.0,1,2020-09-15 06:25:45
19671031,FARAWAY SON,,,1,2020-09-15 06:25:45
19671399,CARO,,9.0,1,2020-09-15 06:25:45
19671455,WHAT LUCK,,,1,2020-09-15 06:25:45
19671713,FORUM,,,1,2020-09-15 06:25:45
19671995,BIG JESS,,,1,2020-09-15 06:25:45
19672114,ANOTHER PRACTICE,,8.0,1,2020-09-15 06:25:45
19672134,UKAMI,,8.0,1,2020-09-15 06:25:45
19672210,TONRICK,,,1,2020-09-15 06:25:45
19672270,NIJINSKY II,,1.0,1,2020-09-15 06:25:45
19672290,ROLLICKING,,1.0,1,2020-09-15 06:25:45
19672396,SOUND BARRIER,,,1,2020-09-15 06:25:45
19672412,XAN,,,1,2020-09-15 06:25:45
19672472,ROPUCHON,,9.0,1,2020-09-15 06:25:45
19673032,BRETON,,,1,2020-09-15 06:25:45
19680012,MR. F.J.C.,,,1,2020-09-15 06:25:45
19680032,MONTE'S STITCH,,1.0,1,2020-09-15 06:25:45
19680052,BEAU THUNDER,,8.0,1,2020-09-15 06:25:45
19680072,DUNGAREE,,1.0,1,2020-09-15 06:25:45
19680092,POL NA CHREE,,8.0,1,2020-09-15 06:25:45
19680118,HILLSDOWN,,1.0,1,2020-09-15 06:25:45
19680138,NATIVE SON,,8.0,1,2020-09-15 06:25:45
19680158,LEONARD'S REVENGE,,8.0,1,2020-09-15 06:25:45
19680178,REPRIEVE,,8.0,1,2020-09-15 06:25:45
19680198,ROTATION,,1.0,1,2020-09-15 06:25:45
