Id,Name,CountryBredId,ColorId,IsEnabled,CreatedAt
22327,HILLY'S VISION,,,1,2021-05-17 07:14:18
41386,NO IDENTITY,,,1,2021-05-17 07:14:18
81020,NINA DORADA,,,1,2021-05-17 07:14:18
100144,TURNONTHELIGHT,,,1,2021-05-17 07:14:18
104900,EXCESSIVE FORCE,,8.0,1,2021-05-17 07:14:18
111881,FURTHER AND BEYOND,,,1,2021-05-17 07:14:18
190020,KNOCKANEY BRIDGE,,1.0,1,2020-09-15 06:26:10
190040,SELENE,,1.0,1,2020-09-15 06:26:10
190060,MALVA,,1.0,1,2020-09-15 06:26:10
190106,LADY JUROR,,1.0,1,2020-09-15 06:26:10
190722,GREENSBORO,,1.0,1,2020-09-15 06:26:10
200027,MILFOIL,,,1,2020-09-15 06:26:28
200047,LET HER FLY,,1.0,1,2020-09-15 06:26:28
200067,TERESINA,,8.0,1,2020-09-15 06:26:28
200087,SWEETHEART,,8.0,1,2020-09-15 06:26:28
201135,MOONLIGHT BREW,,,1,2021-05-17 07:14:36
19210025,MUMTAZ MAHAL,,9.0,1,2020-09-15 06:26:10
19210045,REGAL ROMAN,,8.0,1,2020-09-15 06:26:10
19210065,APPLEBY,,8.0,1,2020-09-15 06:26:10
19220043,GLENMAKERIN,,1.0,1,2020-09-15 06:26:10
19220063,MOTHER GOOSE,,,1,2020-09-15 06:26:10
19230021,RUNEBB,,,1,2020-09-15 06:26:10
19230061,FRIARS CARSE,,8.0,1,2020-09-15 06:26:10
19230081,SWEET LAVENDER,,8.0,1,2020-09-15 06:26:10
19230107,TRAFFIC,,1.0,1,2020-09-15 06:26:10
19230127,SISTER STELLA,,8.0,1,2020-09-15 06:26:10
19240029,SARITA,,,1,2020-09-15 06:26:10
19250027,JEANNE D'ARC,,8.0,1,2020-09-15 06:26:10
19250047,BLESSINGS,,1.0,1,2020-09-15 06:26:10
19251622,STEPHANIE,,,1,2020-09-15 06:26:10
19260025,LA TROIENNE,,1.0,1,2020-09-15 06:26:10
19260045,ARIADNE,,,1,2020-09-15 06:26:10
19260065,SWEEP OUT,,1.0,1,2020-09-15 06:26:10
19260085,DUSTWHIRL (USA),,1.0,1,2020-09-15 06:26:10
19270023,SUNSTROKE,,8.0,1,2020-09-15 06:26:10
19270043,BELOVED,,,1,2020-09-15 06:26:10
19270063,ALCIBIADES(USA),,8.0,1,2020-09-15 06:26:10
19270109,PEACE,,9.0,1,2020-09-15 06:26:10
19280041,SELKA,,,1,2020-09-15 06:26:10
19280061,NOGARA,,1.0,1,2020-09-15 06:26:10
19280081,MAH MAHAL,,9.0,1,2020-09-15 06:26:10
19280107,LADY OF THE SNOWS,,1.0,1,2020-09-15 06:26:10
19280147,BABA KENNY,,,1,2020-09-15 06:26:10
19290029,TOLBOOTH,,8.0,1,2020-09-15 06:26:10
19290049,SEKHMET,,8.0,1,2020-09-15 06:26:10
19290069,BRUSHUP,,1.0,1,2020-09-15 06:26:10
19290089,BUCK BARN,,1.0,1,2020-09-15 06:26:10
19300026,LAVENDULA (FR),,,1,2020-09-15 06:26:10
19300046,SISTER SARAH,,,1,2020-09-15 06:26:10
19300066,BLACK QUEEN,,,1,2020-09-15 06:26:10
19300086,QUICKLY,,,1,2020-09-15 06:26:10
19300102,LA CHICA,,9.0,1,2020-09-15 06:26:10
19310024,FAIRY SLIPPER,,8.0,1,2020-09-15 06:26:10
19310044,CUPDENE,,,1,2020-09-15 06:26:10
19310064,DALMARY,,,1,2020-09-15 06:26:10
19320022,MUMTAZ BEGAM,,1.0,1,2020-09-15 06:26:10
19320042,BLOODROOT,,1.0,1,2020-09-15 06:26:10
19320062,BANISH FEAR,,,1,2020-09-15 06:26:10
19320082,MYRTLEWOOD,,1.0,1,2020-09-15 06:26:10
19328720,FOR WHY,,,1,2020-09-15 06:26:10
19330040,MARY TERRY,,1.0,1,2020-09-15 06:26:10
19330060,COSQUILLA,,1.0,1,2020-09-15 06:26:10
19330080,KONG,,9.0,1,2020-09-15 06:26:10
19330106,TWO BOB,,8.0,1,2020-09-15 06:26:10
19330126,ART PAPER,,,1,2020-09-15 06:26:10
19330146,LIZ F.,,8.0,1,2020-09-15 06:26:10
19340028,LITTLE KATIE,,,1,2020-09-15 06:26:10
19340048,RUSTOM MAHAL,,,1,2020-09-15 06:26:10
19340053,GOOD SELKA,,,1,2020-09-15 06:26:10
19340068,CINQUEPACE,,1.0,1,2020-09-15 06:26:10
19340088,LADY GLORY,,,1,2020-09-15 06:26:10
19340104,PERLETTE,,,1,2020-09-15 06:26:10
19350026,MIYAKO,,9.0,1,2020-09-15 06:26:10
19350046,WILD VIOLET,,1.0,1,2020-09-15 06:26:10
19350066,BRANSOME,,9.0,1,2020-09-15 06:26:10
19360004,LA CLOCHE,,,1,2020-09-15 06:26:10
19360024,WAR SWEPT,,,1,2020-09-15 06:26:10
19360044,OUTDONE,,1.0,1,2020-09-15 06:26:10
19360064,BLACK POLLY,,1.0,1,2020-09-15 06:26:10
19370022,STEPPING DAY,,8.0,1,2020-09-15 06:26:10
19370042,THORN APPLE,,8.0,1,2020-09-15 06:26:10
19370062,SUN PRINCESS,,1.0,1,2020-09-15 06:26:10
19370082,ARBITRATOR,,1.0,1,2020-09-15 06:26:10
19370108,SNOWBERRY,,1.0,1,2020-09-15 06:26:10
19370128,ALPOISE,,1.0,1,2020-09-15 06:26:10
19370148,BOOLA BROOK,,1.0,1,2020-09-15 06:26:10
19370168,COLOSSEUM,,8.0,1,2020-09-15 06:26:10
19370188,QUICK ARROW,,,1,2020-09-15 06:26:10
19370204,JACQUELINE,,1.0,1,2020-09-15 06:26:10
19370224,HELEN GLEASON,,8.0,1,2020-09-15 06:26:10
19370244,WISE ALLY,,,1,2020-09-15 06:26:10
19380020,PRECOCITY,,,1,2020-09-15 06:26:10
19380040,BUCREYE,,,1,2020-09-15 06:26:10
19380060,REVENGEFUL,,,1,2020-09-15 06:26:10
19380080,VOLUPTAS,,,1,2020-09-15 06:26:10
19380106,TRAFFIC COURT,,,1,2020-09-15 06:26:10
19380126,IMPERATRICE,,,1,2020-09-15 06:26:10
19380166,BLINKING OWL,,,1,2020-09-15 06:26:10
19380186,COMMOTION,,1.0,1,2020-09-15 06:26:10
19380222,BIG EVENT,,1.0,1,2020-09-15 06:26:10
19380242,UP THE HILL,,1.0,1,2020-09-15 06:26:10
19380444,HYDROPLANE II,,,1,2020-09-15 06:26:10
19390028,JEANNE'S POISE,,8.0,1,2020-09-15 06:26:10
19390048,MAJIDEH,,,1,2020-09-15 06:26:10
19390068,HOT GANETA,,,1,2020-09-15 06:26:10
19390088,BELLAGAMBA,,,1,2020-09-15 06:26:10
19390124,FICKLE,,8.0,1,2020-09-15 06:26:10
19390144,CORALIE,,1.0,1,2020-09-15 06:26:10
19390164,MISSMAHOOT,,,1,2020-09-15 06:26:10
19390184,BUSINESSLIKE,,,1,2020-09-15 06:26:10
19390200,NATIVE GAL,,1.0,1,2020-09-15 06:26:10
19390220,MISS DOGWOOD,,,1,2020-09-15 06:26:10
19400025,DUCHESS ANITA,,,1,2020-09-15 06:26:10
19400045,FLICKA,,,1,2020-09-15 06:26:10
19400065,CAPPELLINA,,,1,2020-09-15 06:26:10
19400085,BASHFUL,,9.0,1,2020-09-15 06:26:10
19400101,SOURCE SUCREE,,,1,2020-09-15 06:26:10
19400121,LIFE HILL,,1.0,1,2020-09-15 06:26:10
19400141,LA REIGH,,8.0,1,2020-09-15 06:26:10
19400161,VENETA,,8.0,1,2020-09-15 06:26:10
19400181,DOUBLOON,,8.0,1,2020-09-15 06:26:10
19410003,TEMORA,,,1,2020-09-15 06:26:10
19410023,FIRST FIDDLE,,8.0,1,2020-09-15 06:26:10
19410043,CYBELLE,,,1,2020-09-15 06:26:10
19410063,CAMELINA,,,1,2020-09-15 06:26:10
19410083,ESTORIL,,,1,2020-09-15 06:26:10
19410109,KNIGHTS DAUGHTER,,1.0,1,2020-09-15 06:26:10
19410149,DUNSINANE,,1.0,1,2020-09-15 06:26:10
19410407,STEPWISELY,,,1,2020-09-15 06:26:10
19410705,BLUE MANTLE,,,1,2020-09-15 06:26:10
19420021,GOOD BLOOD,,,1,2020-09-15 06:26:10
19420041,WAR DAMSEL,,,1,2020-09-15 06:26:10
19420061,RIAGENO,,,1,2020-09-15 06:26:10
19420081,ADMIRAL'S LADY,,,1,2020-09-15 06:26:10
19420107,KARAKAL,,1.0,1,2020-09-15 06:26:10
19420127,CHASTE LADY,,1.0,1,2020-09-15 06:26:10
19420132,BE FAITHFUL,,,1,2020-09-15 06:26:10
19420147,GAGA,,1.0,1,2020-09-15 06:26:10
19420167,BOURTAI,,1.0,1,2020-09-15 06:26:10
19420187,SEGULA,,1.0,1,2020-09-15 06:26:10
19420203,WE HAIL,,,1,2020-09-15 06:26:10
19421664,VERTU,,,1,2020-09-15 06:26:10
19430009,SOLITUDE,,,1,2020-09-15 06:26:10
19430029,BLUE GEM,,,1,2020-09-15 06:26:10
19430049,EASTERN LIGHT,,,1,2020-09-15 06:26:10
19430069,WHITE ROCKET,,1.0,1,2020-09-15 06:26:10
19430089,GEISHA,,9.0,1,2020-09-15 06:26:10
19430105,STEADY AIM,,1.0,1,2020-09-15 06:26:10
19430145,ROMANELLA,,8.0,1,2020-09-15 06:26:10
19430165,ROUSED,,1.0,1,2020-09-15 06:26:10
19430185,S. BEE,,,1,2020-09-15 06:26:10
19430307,GOLDEN GLOW,,,1,2020-09-15 06:26:10
19431248,MARGERY DAW,,,1,2020-09-15 06:26:10
19431480,MARION K,,,1,2020-09-15 06:26:10
19440007,SCARLET,,,1,2020-09-15 06:26:10
19440047,RONA,,8.0,1,2020-09-15 06:26:10
19440067,BLUE EYED MOMO,,,1,2020-09-15 06:26:10
19440087,SNOW BUNNY,,,1,2020-09-15 06:26:10
19440103,BIMLETTE,,,1,2020-09-15 06:26:10
19440143,SHELLO,,,1,2020-09-15 06:26:10
19440163,LADY ANGELA,,8.0,1,2020-09-15 06:26:10
19440183,CAMARGO,,1.0,1,2020-09-15 06:26:10
19440209,ROUGH SHOD,,1.0,1,2020-09-15 06:26:10
19440229,GOOD EXAMPLE,,,1,2020-09-15 06:26:10
19440249,LOUISIANA LOU,,,1,2020-09-15 06:26:10
19440269,MERMAID (USA),,1.0,1,2020-09-15 06:26:10
19440441,MAE QUEEN,,,1,2020-09-15 06:26:10
19440461,MISS DISCO,,,1,2020-09-15 06:26:10
19440749,GONDOLINE,,,1,2020-09-15 06:26:10
19442265,TORTOSA,,,1,2020-09-15 06:26:10
19450005,WINTER DUMPLING,,,1,2020-09-15 06:26:10
19450025,LURLINE B,,,1,2020-09-15 06:26:10
19450045,FEDELA,,,1,2020-09-15 06:26:10
19450065,MILLY,,,1,2020-09-15 06:26:10
19450085,FAIRY PALACE,,,1,2020-09-15 06:26:10
19450101,KANACE,,,1,2020-09-15 06:26:10
19450121,AURELIE,,8.0,1,2020-09-15 06:26:10
19450141,SISITER MILES,,8.0,1,2020-09-15 06:26:10
19450181,GOLDEN APPLE,,8.0,1,2020-09-15 06:26:10
19450207,DANDILY (USA),,,1,2020-09-15 06:26:10
19450227,ALABLUE,,1.0,1,2020-09-15 06:26:10
19450247,SHIMMER,,1.0,1,2020-09-15 06:26:10
19450267,LEA LARK,,,1,2020-09-15 06:26:10
19450287,EMALI,,1.0,1,2020-09-15 06:26:10
19450303,DYNAMO(USA),,9.0,1,2020-09-15 06:26:10
19450323,WHIRL RIGHT,,1.0,1,2020-09-15 06:26:10
19450449,DAPHNE'S DELIGHT,,,1,2020-09-15 06:26:10
19450969,CHAKITA,,,1,2020-09-15 06:26:10
19450989,MUSAE,,,1,2020-09-15 06:26:10
19451864,GREENBRIDGE,,,1,2020-09-15 06:26:10
19460003,TATTING BIRD,,,1,2020-09-15 06:26:10
19460023,BELINDA BLUE EYES,,1.0,1,2020-09-15 06:26:10
19460043,GAMBOL,,,1,2020-09-15 06:26:10
19460063,WHITE ROSE,,1.0,1,2020-09-15 06:26:10
19460083,SCHWIFAT,,,1,2020-09-15 06:26:10
19460109,MYRTLE BANK,,1.0,1,2020-09-15 06:26:10
19460129,MAZARINADE,,,1,2020-09-15 06:26:10
19460149,IRISH WITCH,,,1,2020-09-15 06:26:10
19460169,THE MAID,,,1,2020-09-15 06:26:10
19460189,PORT LUNA,,,1,2020-09-15 06:26:10
19460205,RAISE YOU,,,1,2020-09-15 06:26:10
19460225,PATMIGIRL,,1.0,1,2020-09-15 06:26:10
19460245,SEQUENCE,,,1,2020-09-15 06:26:10
19460265,JAZZ BABY,,9.0,1,2020-09-15 06:26:10
19460285,MYRTLE CHARM,,1.0,1,2020-09-15 06:26:10
19460301,TWO LEA,,1.0,1,2020-09-15 06:26:10
19460321,TOWER ISLE,,1.0,1,2020-09-15 06:26:10
19460407,PRETTY BABY,,,1,2020-09-15 06:26:10
19460467,WEE WALVIS,,,1,2020-09-15 06:26:10
19460705,BOBRAE,,,1,2020-09-15 06:26:10
19460785,BLUE BESS,,,1,2020-09-15 06:26:10
19460801,BLUE BOUQUET,,,1,2020-09-15 06:26:10
19460841,LILLY VALENTI,,,1,2020-09-15 06:26:10
19463039,PALESTINIAN,,,1,2020-09-15 06:26:10
19470021,MERRYHEART,,,1,2020-09-15 06:26:10
19470061,FALINE,,9.0,1,2020-09-15 06:26:10
19470081,BELLE OF TROY,,,1,2020-09-15 06:26:10
19470107,RISKING,,,1,2020-09-15 06:26:10
19470127,OUR PATRICE,,,1,2020-09-15 06:26:10
19470147,OISEAU,,,1,2020-09-15 06:26:10
19470167,NO MA'AM,,,1,2020-09-15 06:26:10
19470187,FLYING ALICE,,8.0,1,2020-09-15 06:26:10
19470203,PASHMINA,,,1,2020-09-15 06:26:10
19470223,DENTIFRICE,,,1,2020-09-15 06:26:10
19470243,ALMAHMOUD,,8.0,1,2020-09-15 06:26:10
19470263,BUSANDA,,,1,2020-09-15 06:26:10
19470283,GLEN ARVIS,,8.0,1,2020-09-15 06:26:10
19470309,ILTIS,,1.0,1,2020-09-15 06:26:10
19470329,VERITE,,,1,2020-09-15 06:26:10
19470349,ROSIE V,,,1,2020-09-15 06:26:10
19470369,MY RECIPE,,1.0,1,2020-09-15 06:26:10
19470425,RARE PERFUME,,1.0,1,2020-09-15 06:26:10
19470501,SALIENT,,,1,2020-09-15 06:26:10
19470647,PICTURE PLAY,,,1,2020-09-15 06:26:10
19470703,JESSAMINE,,,1,2020-09-15 06:26:10
19470723,PARTICULAR,,,1,2020-09-15 06:26:10
19470763,RAVEN LOCKS,,,1,2020-09-15 06:26:10
19470809,BLUE CROSS,,,1,2020-09-15 06:26:10
19470849,LITTLE ACTRESS,,,1,2020-09-15 06:26:10
19470869,MATELDA,,,1,2020-09-15 06:26:10
19470889,PIGIWIGI,,,1,2020-09-15 06:26:10
19470925,MY FRIEND,,,1,2020-09-15 06:26:10
19470965,WALTER QUEEN,,,1,2020-09-15 06:26:10
19480009,MIDAS BELL,,,1,2020-09-15 06:26:10
19480029,COPPER PENNY,,1.0,1,2020-09-15 06:26:10
19480049,ROCK DUST,,1.0,1,2020-09-15 06:26:10
19480069,LIBBA,,8.0,1,2020-09-15 06:26:10
19480089,CARACOCHA,,,1,2020-09-15 06:26:10
19480105,MISS TRAFFIC,,,1,2020-09-15 06:26:10
19480125,WITCH SONG,,,1,2020-09-15 06:26:10
19480145,PRINCESS GERALDINE,,,1,2020-09-15 06:26:10
19480165,DEODORA,,,1,2020-09-15 06:26:10
19480185,SHY BIM,,9.0,1,2020-09-15 06:26:10
19480201,CARIOCA,,,1,2020-09-15 06:26:10
19480221,NAVARRA,,1.0,1,2020-09-15 06:26:10
19480241,NOT AFRAID,,,1,2020-09-15 06:26:10
19480261,SAILING HOME,,8.0,1,2020-09-15 06:26:10
19480281,NATIVE VALOR,,,1,2020-09-15 06:26:10
19480307,SPRING RUN,,1.0,1,2020-09-15 06:26:10
19480327,NOTHIRDCHANCE,,1.0,1,2020-09-15 06:26:10
19480347,BOLD IRISH,,,1,2020-09-15 06:26:10
19480367,FAIR CATCH,,1.0,1,2020-09-15 06:26:10
19480781,SOPHRONIA,,,1,2020-09-15 06:26:10
19480847,VENDETTA,,,1,2020-09-15 06:26:10
19482225,HOT SUE,,,1,2020-09-15 06:26:10
19485004,SOPRTS MODEL,,,1,2020-09-15 06:26:10
19485448,FAIRY TALE,,,1,2020-09-15 06:26:10
19485968,SUNTIME,,,1,2020-09-15 06:26:10
19486283,WAR BESTY,,,1,2020-09-15 06:26:10
19486763,BETTY DOE,,,1,2020-09-15 06:26:10
19486783,MISS PAT,,,1,2020-09-15 06:26:10
19486809,VININA,,,1,2020-09-15 06:26:10
19486829,MISS PAM,,,1,2020-09-15 06:26:10
19486849,SKI RUN,,,1,2020-09-15 06:26:10
19486889,SWIFT FLYER,,,1,2020-09-15 06:26:10
19486965,CARPET SLIPPER,,,1,2020-09-15 06:26:10
19490047,TRICIA FISKE,,,1,2020-09-15 06:26:10
19490067,GILLYFLOWER,,1.0,1,2020-09-15 06:26:10
19490087,PAY ROLL,,,1,2020-09-15 06:26:10
19490103,STRENS RING,,1.0,1,2020-09-15 06:26:10
19490123,ARDUE,,8.0,1,2020-09-15 06:26:10
19490143,JANDY,,,1,2020-09-15 06:26:10
19490163,ELUDE,,8.0,1,2020-09-15 06:26:10
19490183,STAR OF IRAN,,,1,2020-09-15 06:26:10
19490209,TENEBREUSE,,,1,2020-09-15 06:26:10
19490229,CIMBALOM,,,1,2020-09-15 06:26:10
19490249,FLYNET,,8.0,1,2020-09-15 06:26:10
19490269,REAL DELIGHT (USA),,1.0,1,2020-09-15 06:26:10
19490289,BRITISH RAILWAYS,,1.0,1,2020-09-15 06:26:10
19490345,BLOSSOM,,,1,2020-09-15 06:26:10
19490421,QUEEN PANDORA,,,1,2020-09-15 06:26:10
19490507,MIXTE,,,1,2020-09-15 06:26:10
19490643,VEILLE FINE,,,1,2020-09-15 06:26:10
19490709,LADY MICO,,,1,2020-09-15 06:26:10
19490789,PATRIOT ANN,,,1,2020-09-15 06:26:10
19490901,PRAIRIE STAR,,,1,2020-09-15 06:26:10
19490921,FREE FOR ME,,,1,2020-09-15 06:26:10
19490941,WANDARI,,,1,2020-09-15 06:26:10
19490961,THEME SONG,,,1,2020-09-15 06:26:10
19490981,FRESH BLOOM,,,1,2020-09-15 06:26:10
19500004,FIREPLACE,,,1,2020-09-15 06:26:10
19500044,PENNY RED,,,1,2020-09-15 06:26:10
19500064,CROSS BUN,,8.0,1,2020-09-15 06:26:10
19500084,DRYAD,,,1,2020-09-15 06:26:10
19500100,GOLDEN RULE,,,1,2020-09-15 06:26:10
19500120,TRIP UP,,,1,2020-09-15 06:26:10
19500140,FAVORECIDA 2ND,,,1,2020-09-15 06:26:10
19500160,CHICKIE C,,,1,2020-09-15 06:26:10
19500180,STEPPING STONE,,,1,2020-09-15 06:26:10
19500206,BLACKBALL,,,1,2020-09-15 06:26:10
19500226,ANGUAR,,1.0,1,2020-09-15 06:26:10
19500448,WEST ABBEY,,,1,2020-09-15 06:26:10
19500468,TINTED VENUS,,,1,2020-09-15 06:26:10
19500544,SMILING THROUGH,,,1,2020-09-15 06:26:10
19500564,MOON GAY,,,1,2020-09-15 06:26:10
19500706,SINNER'S DIRGE,,,1,2020-09-15 06:26:10
19500822,BROWN PRUNE,,,1,2020-09-15 06:26:10
19500882,BELINDA,,,1,2020-09-15 06:26:10
19500988,VA T'EN,,,1,2020-09-15 06:26:10
19501288,ESSOLENE,,,1,2020-09-15 06:26:10
19510002,NIX,,,1,2020-09-15 06:26:10
19510022,FLUMMING,,1.0,1,2020-09-15 06:26:10
19510042,STELLA COELI,,,1,2020-09-15 06:26:10
19510062,BELLE'S BABY,,1.0,1,2020-09-15 06:26:10
19510082,BROOK FLOWER,,,1,2020-09-15 06:26:10
19510108,PEMPILIA,,,1,2020-09-15 06:26:10
19510128,CRIMSON,,,1,2020-09-15 06:26:10
19510148,WILD GIRL,,8.0,1,2020-09-15 06:26:10
19510168,PERCEPTION,,8.0,1,2020-09-15 06:26:10
19510188,SUN CAP,,8.0,1,2020-09-15 06:26:10
19510204,HASTY GIRL,,1.0,1,2020-09-15 06:26:10
19510224,HAPPY MOOD,,8.0,1,2020-09-15 06:26:10
19510244,TREVISA,,8.0,1,2020-09-15 06:26:10
19510300,FALSE IMPRESSION,,,1,2020-09-15 06:26:10
19510380,ATTYMON,,,1,2020-09-15 06:26:10
19510688,MISS FRAN,,,1,2020-09-15 06:26:11
19510724,SANDAL,,,1,2020-09-15 06:26:11
19510744,MISS MUFFET,,,1,2020-09-15 06:26:11
19510764,SONNET,,,1,2020-09-15 06:26:11
19510800,MARSETTE,,,1,2020-09-15 06:26:11
19510820,MONA LISA,,,1,2020-09-15 06:26:11
19510840,JENNY WREN,,,1,2020-09-15 06:26:11
19510880,PAPOSE,,,1,2020-09-15 06:26:11
19510926,DEBBIE DIAN,,,1,2020-09-15 06:26:11
19510946,FANCY PANTS,,,1,2020-09-15 06:26:11
19510966,MEMORY GEM,,,1,2020-09-15 06:26:11
19510986,OCEAN PRINCESS,,,1,2020-09-15 06:26:11
19511884,PRINCESS ALICE,,,1,2020-09-15 06:26:11
19520000,MARIANNA,,1.0,1,2020-09-15 06:26:11
19520020,KITTY WEST,,8.0,1,2020-09-15 06:26:11
19520040,BEST POINT,,,1,2020-09-15 06:26:11
19520060,FANTAN,,,1,2020-09-15 06:26:11
19520080,DUSTWHIRL,,,1,2020-09-15 06:26:11
19520106,LULU LIL,,,1,2020-09-15 06:26:11
19520126,BREATH O' MORN,,,1,2020-09-15 06:26:11
19520146,DELTA (USA),,1.0,1,2020-09-15 06:26:11
19520166,SOMETHINGROYAL,,1.0,1,2020-09-15 06:26:11
19520186,LEA LANE,,1.0,1,2020-09-15 06:26:11
19520202,BRIGHT CIRCLET,,,1,2020-09-15 06:26:11
19520222,CELEBRITY,,,1,2020-09-15 06:26:11
19520242,FLOWER BOWL,,1.0,1,2020-09-15 06:26:11
19520262,OLYMPIA LOU,,,1,2020-09-15 06:26:11
19520282,PETITIONERS,,1.0,1,2020-09-15 06:26:11
19520308,BRIDLE WAY,,1.0,1,2020-09-15 06:26:11
19520328,PORTAGE,,1.0,1,2020-09-15 06:26:11
19520348,HIGH VOLTAGE(USA),,9.0,1,2020-09-15 06:26:11
19520520,OUR CLEO,,,1,2020-09-15 06:26:11
19520646,BABY BOUQUET,,,1,2020-09-15 06:26:11
19520944,ORINDA,,,1,2020-09-15 06:26:11
19521007,MERLEE,,,1,2020-09-15 06:26:11
19521163,FEDERATION,,,1,2020-09-15 06:26:11
19521421,ROSALIE,,,1,2020-09-15 06:26:11
19521441,SAROJANIE,,,1,2020-09-15 06:26:11
19521527,CHANTILLY,,,1,2020-09-15 06:26:11
19521567,BEST SIDE,,,1,2020-09-15 06:26:11
19521749,MATIGRAM,,,1,2020-09-15 06:26:11
19521845,SHORT SHADOW,,,1,2020-09-15 06:26:11
19521901,DONYA,,,1,2020-09-15 06:26:11
19522044,GREAT DAY,,,1,2020-09-15 06:26:11
19522100,EURYDICE,,,1,2020-09-15 06:26:11
19522160,RAMZAN,,,1,2020-09-15 06:26:11
19522226,MISS BROOMSHOT,,,1,2020-09-15 06:26:11
19522246,JINGLE BELLS,,,1,2020-09-15 06:26:11
19522266,SNOOTY,,,1,2020-09-15 06:26:11
19522286,LADY SURF,,,1,2020-09-15 06:26:11
19522322,EUTERPE,,,1,2020-09-15 06:26:11
19522342,OREVENT,,,1,2020-09-15 06:26:11
19522382,CHANTEY,,,1,2020-09-15 06:26:11
19524200,MOTOR CRANE,,,1,2020-09-15 06:26:11
19530008,MARGARET M,,,1,2020-09-15 06:26:11
19530028,END MONEY,,,1,2020-09-15 06:26:11
19530048,WHIRLWIND 11,,1.0,1,2020-09-15 06:26:11
19530068,BANGLE,,,1,2020-09-15 06:26:11
19530088,VELAINE,,,1,2020-09-15 06:26:11
19530104,GOOD DATE,,1.0,1,2020-09-15 06:26:11
19530124,COLONATE,,9.0,1,2020-09-15 06:26:11
19530144,SHE DEVIL,,8.0,1,2020-09-15 06:26:11
19530164,MISS DRAG OUT,,,1,2020-09-15 06:26:11
19530184,FOREST MAID,,,1,2020-09-15 06:26:11
19530200,BOLERO LADY,,,1,2020-09-15 06:26:11
19530220,LITTLE MAY,,,1,2020-09-15 06:26:11
19530240,NEMKLIA,,,1,2020-09-15 06:26:11
19530260,THANK YOU MA'M,,8.0,1,2020-09-15 06:26:11
19530280,COMMEMORATION 2ND,,,1,2020-09-15 06:26:11
19530306,BRIGHT SCENE,,,1,2020-09-15 06:26:11
19530326,MAGNETO,,,1,2020-09-15 06:26:11
19530346,GLAMOUR,,1.0,1,2020-09-15 06:26:11
19530366,EXCLUSIVE (USA),,8.0,1,2020-09-15 06:26:11
19530386,ABYSSINIA (GB),,9.0,1,2020-09-15 06:26:11
19530402,HOLIDAY TIME,,,1,2020-09-15 06:26:11
19530422,SPORTING MISS,,,1,2020-09-15 06:26:11
19530442,COSMAH,,1.0,1,2020-09-15 06:26:11
19530462,GOLDEN BEACH,,8.0,1,2020-09-15 06:26:11
19530604,GRATITUDE,,,1,2020-09-15 06:26:11
19530664,LADY SHOOTER,,,1,2020-09-15 06:26:11
19530700,MISS BARTOK,,,1,2020-09-15 06:26:11
19530806,ANGELOLA,,,1,2020-09-15 06:26:11
19530846,PETRINA,,,1,2020-09-15 06:26:11
19530866,IT'S A PIPPIN,,,1,2020-09-15 06:26:11
19530902,HIGH TIDE,,,1,2020-09-15 06:26:11
19530962,ROMAN ROSE,,,1,2020-09-15 06:26:11
19530982,FAIRFIELD,,,1,2020-09-15 06:26:11
19531005,JULIE,,,1,2020-09-15 06:26:11
19531085,CHANGING SCENE,,,1,2020-09-15 06:26:11
19531121,GREAT EXPECTATION,,,1,2020-09-15 06:26:11
19531181,THE JET,,,1,2020-09-15 06:26:11
19531207,D.F.C.,,,1,2020-09-15 06:26:11
19531449,SINGING LADY,,,1,2020-09-15 06:26:11
19531707,HAPPY THOUGHT,,,1,2020-09-15 06:26:11
19532340,LADY PARK,,,1,2020-09-15 06:26:11
19532380,LONELY CHIME,,,1,2020-09-15 06:26:11
19540006,BLUE WARBLER,,,1,2020-09-15 06:26:11
19540026,LA RAGE,,1.0,1,2020-09-15 06:26:11
19540046,BRITANICA,,,1,2020-09-15 06:26:11
19540066,ROUND THE CLOCK,,,1,2020-09-15 06:26:11
19540086,I OFFBEAT,,,1,2020-09-15 06:26:11
19540102,QUEEN'S DELIGHT,,,1,2020-09-15 06:26:11
19540122,SCENTED SLIPPER,,,1,2020-09-15 06:26:11
19540142,JOLIE DYA,,,1,2020-09-15 06:26:11
19540162,PLACIDE,,,1,2020-09-15 06:26:11
19540182,LA TURBIE,,,1,2020-09-15 06:26:11
19540208,DIN,,,1,2020-09-15 06:26:11
19540228,BERNICE,,8.0,1,2020-09-15 06:26:11
19540248,MAHARI,,9.0,1,2020-09-15 06:26:11
19540268,PICCALILLI,,1.0,1,2020-09-15 06:26:11
19540288,STANTON BRIDGE,,,1,2020-09-15 06:26:11
19540304,RANAVALO,,1.0,1,2020-09-15 06:26:11
19540324,WORTH SAVING,,1.0,1,2020-09-15 06:26:11
19540344,ALANESIAN,,1.0,1,2020-09-15 06:26:11
19540364,ASPIDISTRA,,1.0,1,2020-09-15 06:26:11
19540400,BOLTED RING,,,1,2020-09-15 06:26:11
19540526,NEWS CARRIER,,,1,2020-09-15 06:26:11
19540546,VIVIEN,,,1,2020-09-15 06:26:11
19540622,DELIVER ME,,,1,2020-09-15 06:26:11
19540708,COVEY B,,,1,2020-09-15 06:26:11
19540788,GALE STORM,,,1,2020-09-15 06:26:11
19540804,OUT OF DOORS,,,1,2020-09-15 06:26:11
