Id,JrcId,HasMicrochip,Microchip,MicrochipType,BreederId,OwnerId,TrainerId,SireId,DamId,Name,Type,IsTattooed,IsImported,CountryBredId,Gender,ColorId,IsTurnedOut,IsEnabled,IsRegistered,FoaledAt,RegisteredAt,LastRacedAt,LastWorkedOutAt,CreatedAt
19650674,,False,,0,,,,,,IRON RULER,0,0,0,,5,9.0,0,1,0,,,,,2020-09-15 06:25:45
19650694,,False,,0,,,,,,LUTHIER,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19650816,,False,,0,,,,,,DEWAN,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19650856,,False,,0,,,,,,FREE GALLANT,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19650896,,False,,0,,,,,,NO MYTH,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19650912,,False,,0,,,,,,HIGHBORN,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19650972,,False,,0,,,,,,HAIL THE PRINCE,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19650992,,False,,0,,,,,,JIMMY REPPIN,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19651051,,False,,0,,,,,,BOLD FAVORITE,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19651253,,False,,0,,,,,,BOLD NATIVE (USA),0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19651293,,False,,0,,,,,,OCEAN BAR,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19651515,,False,,0,,,,,,EXCLUSIVE NATIVE,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19651535,,False,,0,,,,,,NODOUBLE,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19651717,,False,,0,,,,,,PLAYER BOY,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19652134,,False,,0,,,,,,TAMPA TROUBLE,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19652194,,False,,0,,,,,,FIGONERO,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19652214,,False,,0,,,,,,FUNNY FELLOW,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19652456,,False,,0,,,,,,CORTEZ II,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19652552,,False,,0,,,,,,SOUND OF MUSIC,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19652734,,False,,0,,,,,,ZEDDAAN,0,0,0,,5,9.0,0,1,0,,,,,2020-09-15 06:25:45
19660016,,False,,0,,,,,,TUDOR HARMONY,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19660036,,False,,0,,,,,,QUALITEX,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19660056,,False,,0,,,,,,TUDOR RHAPSODY,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19660076,,False,,0,,,,,,BEST REASON,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19660096,,False,,0,,,,,,HOLY MOSES,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19660112,,False,,0,,,,,,LONDESBOROUGH BOY,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19660132,,False,,0,,,,,,CHRISTMAS STAR,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19660152,,False,,0,,,,,,MABSOOT,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19660172,,False,,0,,,,,,JUNGLE SAVAGE,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19660192,,False,,0,,,,,,NIGHT INVADER,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19660258,,False,,0,,,,,,ACK ACK,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19660298,,False,,0,,,,,,GLADWIN,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19660334,,False,,0,,,,,,JAMMED RED,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19660354,,False,,0,,,,,,HANDSOME KID,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19660374,,False,,0,,,,,,AIRLINER,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19660410,,False,,0,,,,,,HEAT OF BATTLE,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19660450,,False,,0,,,,,,ROSE ARGENT,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19660470,,False,,0,,,,,,GOLD KEY,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19660490,,False,,0,,,,,,HYDROLOGIST,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19660516,,False,,0,,,,,,TELL,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19660556,,False,,0,,,,,,BUSHIDO,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19660576,,False,,0,,,,,,ARTS AND LETTERS,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19660652,,False,,0,,,,,,KING EMPEROR,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19660672,,False,,0,,,,,,VICEREGAL,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19660692,,False,,0,,,,,,MAJESTIC PRINCE,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19660738,,False,,0,,,,,,PEACE CORPS,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19660778,,False,,0,,,,,,SNOW SPORTING,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19660814,,False,,0,,,,,,DRONE,0,0,0,,5,9.0,0,1,0,,,,,2020-09-15 06:25:45
19660834,,False,,0,,,,,,BEST TURN,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19660854,,False,,0,,,,,,PRACTICANTE,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19660874,,False,,0,,,,,,MR. LEADER,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19660894,,False,,0,,,,,,RIGHT COMBINATION,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19660930,,False,,0,,,,,,BERKLEY PRINCE,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19660950,,False,,0,,,,,,HABITAT,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19660990,,False,,0,,,,,,BUTTON HOLE,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19661013,,False,,0,,,,,,ROYAL SAXON,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19661199,,False,,0,,,,,,SICA DAN,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19661255,,False,,0,,,,,,HOTFOOT,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19661311,,False,,0,,,,,,PRIME FOOL,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19661593,,False,,0,,,,,,AL HATTAB,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19661755,,False,,0,,,,,,BIG BONUS,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19662230,,False,,0,,,,,,DARYL'S JOY,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19662838,,False,,0,,,,,,LASER LIGHT,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19668198,,False,,0,,,,,,BOLDWOOD,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19668274,,False,,0,,,,,,DIKE,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19668294,,False,,0,,,,,,GAUDY NIGHT,0,0,0,,5,9.0,0,1,0,,,,,2020-09-15 06:25:45
19668330,,False,,0,,,,,,DISTINCTIVE,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19670014,,False,,0,,,,,,ELEMENT,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19670034,,False,,0,,,,,,WHISTLING PALM,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19670054,,False,,0,,,,,,EVENING MIST,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19670074,,False,,0,,,,,,ASTRONAUT,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19670094,,False,,0,,,,,,DUCK DANCE,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19670130,,False,,0,,,,,,VICE REGENT,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19670150,,False,,0,,,,,,MICKEY MCGUIRE,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19670170,,False,,0,,,,,,IRISH CASTLE,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19670216,,False,,0,,,,,,FLYING BRICK,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19670276,,False,,0,,,,,,INSUBORDINATION,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19670312,,False,,0,,,,,,PENNY OPERA II,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19670332,,False,,0,,,,,,JACKAL,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19670352,,False,,0,,,,,,JUDGABLE,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19670498,,False,,0,,,,,,NORTHERN COUNT,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19670514,,False,,0,,,,,,KING'S MANTLE,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19670594,,False,,0,,,,,,ILLINOIS,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19670650,,False,,0,,,,,,ESTIMATOR DAVE,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19670776,,False,,0,,,,,,SILENT SCREEN,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19670796,,False,,0,,,,,,DUST COMMANDER,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19670832,,False,,0,,,,,,JERRY CROW,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19670852,,False,,0,,,,,,CERF VOLANT,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19670918,,False,,0,,,,,,HIGH ECHLON,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19670938,,False,,0,,,,,,NASKRA,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19670958,,False,,0,,,,,,TWICE WORTHY,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19670978,,False,,0,,,,,,THE PRUNER,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19670998,,False,,0,,,,,,SASSAFRAS,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19671011,,False,,0,,,,,,NATIVE ROYALTY,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19671031,,False,,0,,,,,,FARAWAY SON,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19671399,,False,,0,,,,,,CARO,0,0,0,,5,9.0,0,1,0,,,,,2020-09-15 06:25:45
19671455,,False,,0,,,,,,WHAT LUCK,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19671713,,False,,0,,,,,,FORUM,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19671995,,False,,0,,,,,,BIG JESS,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19672114,,False,,0,,,,,,ANOTHER PRACTICE,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19672134,,False,,0,,,,,,UKAMI,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19672210,,False,,0,,,,,,TONRICK,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19672270,,False,,0,,,,,,NIJINSKY II,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19672290,,False,,0,,,,,,ROLLICKING,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19672396,,False,,0,,,,,,SOUND BARRIER,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19672412,,False,,0,,,,,,XAN,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19672472,,False,,0,,,,,,ROPUCHON,0,0,0,,5,9.0,0,1,0,,,,,2020-09-15 06:25:45
19673032,,False,,0,,,,,,BRETON,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19680012,,False,,0,,,,,,MR. F.J.C.,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19680032,,False,,0,,,,,,MONTE'S STITCH,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19680052,,False,,0,,,,,,BEAU THUNDER,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19680072,,False,,0,,,,,,DUNGAREE,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19680092,,False,,0,,,,,,POL NA CHREE,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19680118,,False,,0,,,,,,HILLSDOWN,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19680138,,False,,0,,,,,,NATIVE SON,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19680158,,False,,0,,,,,,LEONARD'S REVENGE,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19680178,,False,,0,,,,,,REPRIEVE,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19680198,,False,,0,,,,,,ROTATION,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19680214,,False,,0,,,,,,TROPICAL CHIEF,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19680234,,False,,0,,,,,,ORBIT,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19680254,,False,,0,,,,,,THE GENTLEMAN,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19680274,,False,,0,,,,,,NORTHERN JOVE,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19680294,,False,,0,,,,,,SIZZLING JOHN,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19680350,,False,,0,,,,,,ARISTOTLE,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19680370,,False,,0,,,,,,RAJA BABA,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19680638,,False,,0,,,,,,MARSHUA'S DANCER,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19680698,,False,,0,,,,,,BLUE FELLA,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19680850,,False,,0,,,,,,HIS MAJESTY,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19680870,,False,,0,,,,,,BOLERO,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19680916,,False,,0,,,,,,STAFF WRITER,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19680936,,False,,0,,,,,,URUGUAYO,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19680956,,False,,0,,,,,,MILES TYSON,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19680996,,False,,0,,,,,,ARMOR,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19681115,,False,,0,,,,,,KENNEDY ROAD,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19681135,,False,,0,,,,,,HOIST THE FLAG,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19681195,,False,,0,,,,,,PROUDEST ROMAN,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19681231,,False,,0,,,,,,AMBERBEE,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19681251,,False,,0,,,,,,DEPENDABLE,0,0,0,,5,9.0,0,1,0,,,,,2020-09-15 06:25:45
19681271,,False,,0,,,,,,SIT IN THE CORNER,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19681291,,False,,0,,,,,,BOLD REASONING,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19681317,,False,,0,,,,,,HARASUL,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19681337,,False,,0,,,,,,GREAT CAREER,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19681357,,False,,0,,,,,,IRISH BALL,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19681377,,False,,0,,,,,,NEEDLEPLAY,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19681397,,False,,0,,,,,,NORTHFIELDS,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19681413,,False,,0,,,,,,MILL REEF,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19681453,,False,,0,,,,,,UPS,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19682238,,False,,0,,,,,,LUMBER JACK,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19682394,,False,,0,,,,,,SAPPHIC,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19682632,,False,,0,,,,,,PASS CATCHER,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19682778,,False,,0,,,,,,BOLD PROMONTORY,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19688210,,False,,0,,,,,,BRIARTIC,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19688412,,False,,0,,,,,,PELHAM,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19688452,,False,,0,,,,,,SON ANGE,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19688472,,False,,0,,,,,,MUMMY'S PET,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19688492,,False,,0,,,,,,ART VIEWER,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19688518,,False,,0,,,,,,BOLD REASON,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19688538,,False,,0,,,,,,STAUNCH AVENGER,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19688558,,False,,0,,,,,,CLAVICHORD,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19690010,,False,,0,,,,,,BOLD ONE,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19690030,,False,,0,,,,,,TABLELAND,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19690050,,False,,0,,,,,,LINCOLN'S INN,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19690070,,False,,0,,,,,,STEVFAST,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19690090,,False,,0,,,,,,COMPLAINT,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19690116,,False,,0,,,,,,CALEJUCAM,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19690136,,False,,0,,,,,,OMAHA,0,0,0,,5,9.0,0,1,0,,,,,2020-09-15 06:25:45
19690156,,False,,0,,,,,,SIR PETULANT,0,0,0,,5,9.0,0,1,0,,,,,2020-09-15 06:25:45
19690176,,False,,0,,,,,,HOLY PRINCE,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19690196,,False,,0,,,,,,NADPOLE,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19690232,,False,,0,,,,,,BEST OF ALL,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19690252,,False,,0,,,,,,DESIDERATA,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19690272,,False,,0,,,,,,SECOND BAR,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19690292,,False,,0,,,,,,TRELAWNY,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19690318,,False,,0,,,,,,NORTH ROCK,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19690338,,False,,0,,,,,,SEARCH FOR GOLD,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19690358,,False,,0,,,,,,FULL POCKET,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19690378,,False,,0,,,,,,UPPER CASE,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19690398,,False,,0,,,,,,EXPLODENT,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19690414,,False,,0,,,,,,KEY TO THE MINT,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19690434,,False,,0,,,,,,HIGH TOP,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19690454,,False,,0,,,,,,ICECAPADE II,0,0,0,,5,9.0,0,1,0,,,,,2020-09-15 06:25:45
19690474,,False,,0,,,,,,PRINCE OF PRO'S,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19690494,,False,,0,,,,,,KING'S BISHOP,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19690510,,False,,0,,,,,,WHITESBURG,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19690530,,False,,0,,,,,,TRI JET,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19690550,,False,,0,,,,,,HOLD YOUR PEACE,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19690570,,False,,0,,,,,,QUACK,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19690616,,False,,0,,,,,,PLUM BOLD,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19690636,,False,,0,,,,,,AMASPORT,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19690712,,False,,0,,,,,,RIVERMAN,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19690772,,False,,0,,,,,,WIN N JIVE,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19690898,,False,,0,,,,,,PROVE OUT,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19690934,,False,,0,,,,,,HENRY TUDOR,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19690954,,False,,0,,,,,,HALO,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19690994,,False,,0,,,,,,BARACHOIS,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19691173,,False,,0,,,,,,RAVARANO,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19691279,,False,,0,,,,,,BOLD NOBLEMAN,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19691355,,False,,0,,,,,,RIVA RIDGE,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19691395,,False,,0,,,,,,TARLETON OAK,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19691431,,False,,0,,,,,,ROBERTO,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19691537,,False,,0,,,,,,MR. CORRELATION,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19691613,,False,,0,,,,,,CHARGE MASTER,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19691633,,False,,0,,,,,,TRUE KNIGHT,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19691657,,False,,0,,,,,,BRAVO,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19691673,,False,,0,,,,,,SALLUST,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19691693,,False,,0,,,,,,SEVENTH LANDING,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19691739,,False,,0,,,,,,MATUN,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19691759,,False,,0,,,,,,DETERMINED COSMIC,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19691779,,False,,0,,,,,,ARRATOS,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19691815,,False,,0,,,,,,TENTAM,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19692110,,False,,0,,,,,,LYPHARD,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19692236,,False,,0,,,,,,I FIND GOLD,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19693117,,False,,0,,,,,,NEW PROSPECT,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19698238,,False,,0,,,,,,CABALLERO,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19698258,,False,,0,,,,,,ALL RELIC,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19698278,,False,,0,,,,,,MR. LONG,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19700017,,False,,0,,,,,,ALACO,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19700037,,False,,0,,,,,,NAPOLEON BONAPARTE,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19700057,,False,,0,,,,,,WORDS OF ROCKET,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19700077,,False,,0,,,,,,TACHYON,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19700097,,False,,0,,,,,,JACKSON,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19700113,,False,,0,,,,,,RAMVIN,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19700133,,False,,0,,,,,,CHANGING VIEW,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19700153,,False,,0,,,,,,JUPITER,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19700173,,False,,0,,,,,,LONDON COMPANY,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19700193,,False,,0,,,,,,KING PIN,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19700219,,False,,0,,,,,,SECRETARIAT,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19700239,,False,,0,,,,,,ARBEES BOY,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19700259,,False,,0,,,,,,SNURB,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19700279,,False,,0,,,,,,TORSION,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19700299,,False,,0,,,,,,FREEPET,0,0,0,,5,,0,1,0,,,,,2020-09-15 06:25:45
19700315,,False,,0,,,,,,MY GALLANT,0,0,0,,5,1.0,0,1,0,,,,,2020-09-15 06:25:45
19700335,,False,,0,,,,,,SPELLCASTER,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19700355,,False,,0,,,,,,SHECKY GREENE,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
19700375,,False,,0,,,,,,TIMELESS MOMENT,0,0,0,,5,8.0,0,1,0,,,,,2020-09-15 06:25:45
